complaint_id,customer_id,complaint_date,category,title,priority,status
CP003147,C000123,2026-02-24,NETWORK,Network issue,LOW,RESOLVED
CP003148,C000939,2025-12-23,OTHER,General complaint,LOW,RESOLVED
CP003149,C000843,2026-05-02,RECHARGE,Recharge amount not reflected,CRITICAL,OPEN
CP003150,C000696,2026-09-04,OTHER,General complaint,HIGH,CLOSED
CP003151,C000192,2026-03-06,OTHER,Other issue,MEDIUM,OPEN
CP003152,C000737,2026-08-19,RECHARGE,Recharge amount not reflected,HIGH,IN_PROGRESS
CP003153,C000291,2025-11-12,OTHER,Other issue,HIGH,CLOSED
CP003154,C000250,2026-02-21,OTHER,General complaint,HIGH,CLOSED
CP003155,C000766,2026-04-11,PLAN,Plan benefits not received,MEDIUM,CLOSED
CP003156,C000625,2026-06-09,SIM,SIM not working,MEDIUM,CLOSED
CP003157,C000756,2026-08-20,NETWORK,Network issue,HIGH,OPEN
CP003158,C000227,2026-04-15,NETWORK,Internet not working,LOW,RESOLVED
CP003159,C000682,2026-08-07,SIM,SIM replacement request,CRITICAL,IN_PROGRESS
CP003160,C000781,2026-07-26,SIM,SIM activation issue,LOW,OPEN
CP003161,C000042,2026-03-14,RECHARGE,Recharge failed,HIGH,CLOSED
CP003162,C000476,2026-01-29,PLAN,Plan related query,CRITICAL,OPEN
CP003163,C000366,2026-09-15,SIM,SIM activation issue,MEDIUM,CLOSED
CP003164,C000814,2025-12-08,NETWORK,Internet not working,MEDIUM,RESOLVED
CP003165,C000058,2025-10-27,NETWORK,Poor network coverage,LOW,IN_PROGRESS
CP003166,C000945,2026-09-06,BILLING,Billing issue,MEDIUM,CLOSED
CP003167,C000152,2026-01-28,BILLING,Billing issue,HIGH,IN_PROGRESS
CP003168,C000351,2026-01-22,NETWORK,Internet not working,LOW,CLOSED
CP003169,C000272,2025-10-18,PLAN,Plan activation issue,HIGH,CLOSED
CP003170,C000584,2026-08-31,OTHER,Service related issue,MEDIUM,RESOLVED
CP003171,C000930,2026-05-07,PLAN,Plan related query,MEDIUM,CLOSED
CP003172,C000283,2026-04-20,BILLING,Billing issue,LOW,OPEN
CP003173,C000993,2026-02-13,PLAN,Plan activation issue,MEDIUM,CLOSED
CP003174,C000068,2026-02-27,OTHER,Service related issue,LOW,RESOLVED
CP003175,C000628,2025-10-17,RECHARGE,Recharge failed,MEDIUM,OPEN
CP003176,C000101,2026-04-14,RECHARGE,Recharge failed,CRITICAL,OPEN
CP003177,C000929,2026-03-18,OTHER,Other issue,CRITICAL,CLOSED
CP003178,C000414,2025-12-17,NETWORK,Poor network coverage,MEDIUM,OPEN
CP003179,C000276,2026-09-02,PLAN,Plan benefits not received,HIGH,OPEN
CP003180,C000725,2025-11-30,RECHARGE,Recharge amount not reflected,LOW,IN_PROGRESS
CP003181,C000500,2026-02-24,RECHARGE,Recharge amount not reflected,MEDIUM,OPEN
CP003182,C000427,2026-06-30,OTHER,General complaint,MEDIUM,CLOSED
CP003183,C000705,2025-10-08,NETWORK,Network issue,HIGH,CLOSED
CP003184,C000168,2026-01-22,RECHARGE,Recharge amount not reflected,HIGH,OPEN
CP003185,C000430,2026-05-09,BILLING,Incorrect bill amount,HIGH,CLOSED
CP003186,C000806,2025-10-06,RECHARGE,Recharge failed,MEDIUM,OPEN
CP003187,C000567,2026-04-29,RECHARGE,Recharge amount not reflected,CRITICAL,IN_PROGRESS
CP003188,C000557,2025-11-20,PLAN,Plan benefits not received,CRITICAL,IN_PROGRESS
CP003189,C000866,2026-05-20,PLAN,Plan benefits not received,MEDIUM,OPEN
CP003190,C000970,2026-01-16,NETWORK,Network issue,HIGH,CLOSED
CP003191,C000910,2026-01-12,OTHER,Service related issue,MEDIUM,CLOSED
CP003192,C000556,2026-06-22,SIM,SIM not working,LOW,RESOLVED
CP003193,C000178,2026-01-30,SIM,SIM replacement request,HIGH,CLOSED
CP003194,C000410,2026-07-04,NETWORK,Slow internet,LOW,CLOSED
CP003195,C000607,2026-09-12,BILLING,Incorrect bill amount,CRITICAL,IN_PROGRESS
CP003196,C000657,2026-03-23,PLAN,Plan activation issue,HIGH,OPEN
CP003197,C000198,2026-03-27,OTHER,Other issue,CRITICAL,IN_PROGRESS
CP003198,C000954,2026-07-06,BILLING,Incorrect bill amount,MEDIUM,IN_PROGRESS
CP003199,C000224,2026-01-13,NETWORK,Internet not working,CRITICAL,OPEN
CP003200,C000752,2026-03-17,SIM,SIM not working,LOW,OPEN
CP003201,C000103,2026-07-07,RECHARGE,Recharge amount not reflected,LOW,RESOLVED
CP003202,C000145,2026-02-28,BILLING,Unexpected charge,CRITICAL,CLOSED
CP003203,C000120,2025-10-20,BILLING,Incorrect bill amount,CRITICAL,IN_PROGRESS
CP003204,C000576,2026-02-15,PLAN,Plan activation issue,HIGH,RESOLVED
CP003205,C000227,2025-10-20,OTHER,Other issue,MEDIUM,OPEN
CP003206,C000875,2026-08-13,RECHARGE,Recharge amount not reflected,LOW,OPEN
CP003207,C000115,2026-02-17,OTHER,Service related issue,HIGH,OPEN
CP003208,C000364,2026-08-18,BILLING,Unexpected charge,LOW,IN_PROGRESS
CP003209,C000269,2026-06-08,NETWORK,Slow internet,MEDIUM,RESOLVED
CP003210,C000681,2026-08-03,NETWORK,Slow internet,MEDIUM,RESOLVED
CP003211,C000160,2025-11-10,NETWORK,Network issue,MEDIUM,CLOSED
CP003212,C000851,2026-09-21,BILLING,Unexpected charge,CRITICAL,OPEN
CP003213,C000197,2026-05-27,NETWORK,Internet not working,LOW,RESOLVED
CP003214,C000983,2026-03-03,RECHARGE,Recharge issue,MEDIUM,IN_PROGRESS
CP003215,C000820,2025-12-29,SIM,SIM replacement request,MEDIUM,IN_PROGRESS
CP003216,C000644,2025-11-17,SIM,SIM not working,HIGH,OPEN
CP003217,C000385,2026-04-09,PLAN,Plan benefits not received,HIGH,IN_PROGRESS
CP003218,C000760,2025-09-28,SIM,SIM replacement request,CRITICAL,CLOSED
CP003219,C000351,2026-01-04,BILLING,Unexpected charge,MEDIUM,CLOSED
CP003220,C000352,2026-02-20,SIM,SIM not working,CRITICAL,OPEN
CP003221,C000783,2026-04-25,NETWORK,Poor network coverage,MEDIUM,RESOLVED
CP003222,C000857,2026-03-12,RECHARGE,Recharge amount not reflected,CRITICAL,RESOLVED
CP003223,C000247,2026-09-16,SIM,SIM activation issue,MEDIUM,IN_PROGRESS
CP003224,C000322,2026-07-28,BILLING,Billing issue,HIGH,RESOLVED
CP003225,C000745,2026-02-14,RECHARGE,Recharge failed,MEDIUM,IN_PROGRESS
CP003226,C000793,2026-09-18,OTHER,General complaint,CRITICAL,IN_PROGRESS
CP003227,C000519,2026-06-29,PLAN,Plan activation issue,LOW,OPEN
CP003228,C000498,2026-07-15,BILLING,Unexpected charge,MEDIUM,RESOLVED
CP003229,C000844,2025-12-30,BILLING,Incorrect bill amount,LOW,IN_PROGRESS
CP003230,C000410,2026-04-27,PLAN,Plan benefits not received,CRITICAL,RESOLVED
CP003231,C000648,2026-05-11,BILLING,Billing issue,MEDIUM,RESOLVED
CP003232,C000060,2026-03-17,SIM,SIM not working,MEDIUM,IN_PROGRESS
CP003233,C000525,2026-04-24,SIM,SIM activation issue,MEDIUM,OPEN
CP003234,C000671,2025-12-02,RECHARGE,Recharge amount not reflected,CRITICAL,OPEN
CP003235,C000359,2026-09-11,SIM,SIM replacement request,MEDIUM,RESOLVED
CP003236,C000620,2025-10-28,OTHER,Other issue,MEDIUM,CLOSED
CP003237,C000204,2026-01-19,BILLING,Incorrect bill amount,CRITICAL,IN_PROGRESS
CP003238,C000431,2026-01-13,BILLING,Incorrect bill amount,CRITICAL,IN_PROGRESS
CP003239,C000411,2026-09-22,RECHARGE,Recharge failed,MEDIUM,RESOLVED
CP003240,C000035,2026-07-15,RECHARGE,Recharge amount not reflected,HIGH,IN_PROGRESS
CP003241,C000249,2026-07-22,PLAN,Plan related query,MEDIUM,CLOSED
CP003242,C000379,2026-05-23,BILLING,Incorrect bill amount,CRITICAL,RESOLVED
CP003243,C000593,2026-01-16,OTHER,Other issue,HIGH,RESOLVED
CP003244,C000552,2026-02-01,PLAN,Plan activation issue,LOW,IN_PROGRESS
CP003245,C000663,2026-07-15,OTHER,Service related issue,MEDIUM,IN_PROGRESS
CP003246,C000021,2025-11-15,SIM,SIM activation issue,MEDIUM,IN_PROGRESS
CP003247,C000784,2026-04-12,OTHER,Service related issue,MEDIUM,OPEN
CP003248,C000379,2026-06-15,PLAN,Plan related query,CRITICAL,RESOLVED
CP003249,C000457,2026-04-26,NETWORK,Internet not working,MEDIUM,CLOSED
CP003250,C000439,2025-12-12,PLAN,Plan related query,MEDIUM,RESOLVED
CP003251,C000393,2026-09-18,NETWORK,Internet not working,LOW,RESOLVED
CP003252,C000570,2026-06-19,OTHER,General complaint,CRITICAL,RESOLVED
CP003253,C000679,2026-08-28,RECHARGE,Recharge failed,HIGH,CLOSED
CP003254,C000068,2026-01-25,OTHER,Service related issue,LOW,IN_PROGRESS
CP003255,C000379,2025-10-29,NETWORK,Slow internet,LOW,RESOLVED
CP003256,C000899,2026-01-30,BILLING,Unexpected charge,MEDIUM,OPEN
CP003257,C000552,2026-01-20,SIM,SIM not working,CRITICAL,OPEN
CP003258,C000196,2026-02-05,RECHARGE,Recharge issue,HIGH,IN_PROGRESS
CP003259,C000265,2026-01-21,BILLING,Unexpected charge,MEDIUM,RESOLVED
CP003260,C000985,2026-02-09,OTHER,Service related issue,LOW,OPEN
CP003261,C000932,2026-06-09,RECHARGE,Recharge amount not reflected,HIGH,OPEN
CP003262,C000386,2025-10-24,SIM,SIM activation issue,LOW,RESOLVED
CP003263,C000904,2026-07-11,RECHARGE,Recharge issue,HIGH,OPEN
CP003264,C000075,2025-09-25,SIM,SIM not working,HIGH,RESOLVED
CP003265,C000862,2025-10-14,RECHARGE,Recharge amount not reflected,LOW,CLOSED
CP003266,C000734,2026-06-05,NETWORK,Network issue,MEDIUM,RESOLVED
CP003267,C000208,2026-05-15,SIM,SIM activation issue,CRITICAL,RESOLVED
CP003268,C000905,2026-05-31,OTHER,Service related issue,MEDIUM,RESOLVED
CP003269,C000424,2026-02-01,OTHER,General complaint,MEDIUM,CLOSED
CP003270,C000639,2026-04-04,BILLING,Incorrect bill amount,MEDIUM,CLOSED
CP003271,C000818,2026-02-20,NETWORK,Internet not working,LOW,OPEN
CP003272,C000532,2026-02-26,OTHER,Service related issue,MEDIUM,RESOLVED
CP003273,C000837,2026-07-31,OTHER,Service related issue,MEDIUM,OPEN
CP003274,C000170,2025-12-25,NETWORK,Network issue,HIGH,OPEN
CP003275,C000857,2026-05-10,RECHARGE,Recharge amount not reflected,MEDIUM,IN_PROGRESS
CP003276,C000299,2026-07-02,RECHARGE,Recharge failed,MEDIUM,CLOSED
CP003277,C000088,2026-02-09,OTHER,Other issue,MEDIUM,IN_PROGRESS
CP003278,C000169,2026-01-17,RECHARGE,Recharge issue,LOW,IN_PROGRESS
CP003279,C000607,2025-11-06,PLAN,Plan related query,LOW,IN_PROGRESS
CP003280,C000237,2026-05-06,BILLING,Billing issue,MEDIUM,OPEN
CP003281,C000024,2026-03-02,OTHER,General complaint,HIGH,IN_PROGRESS
CP003282,C000812,2026-09-13,SIM,SIM not working,CRITICAL,OPEN
CP003283,C000655,2026-06-10,SIM,SIM not working,HIGH,IN_PROGRESS
CP003284,C000739,2025-10-04,OTHER,General complaint,MEDIUM,OPEN
CP003285,C000159,2026-07-26,OTHER,Service related issue,MEDIUM,OPEN
CP003286,C000799,2025-12-14,OTHER,Service related issue,CRITICAL,OPEN
CP003287,C000167,2025-10-18,SIM,SIM not working,MEDIUM,CLOSED
CP003288,C000791,2025-09-25,RECHARGE,Recharge failed,CRITICAL,CLOSED
CP003289,C000805,2026-08-15,BILLING,Billing issue,HIGH,OPEN
CP003290,C000699,2026-03-29,PLAN,Plan activation issue,LOW,OPEN
CP003291,C000649,2026-04-12,PLAN,Plan benefits not received,HIGH,CLOSED
CP003292,C000901,2026-08-31,SIM,SIM activation issue,MEDIUM,OPEN
CP003293,C000991,2026-05-17,RECHARGE,Recharge failed,LOW,CLOSED
CP003294,C000311,2026-05-08,BILLING,Billing issue,HIGH,IN_PROGRESS
CP003295,C000478,2026-07-04,PLAN,Plan activation issue,CRITICAL,CLOSED
CP003296,C000356,2026-09-17,OTHER,Service related issue,HIGH,RESOLVED
CP003297,C000496,2025-10-12,OTHER,Service related issue,LOW,CLOSED
CP003298,C000519,2026-07-14,OTHER,Other issue,MEDIUM,RESOLVED
CP003299,C000375,2025-10-14,RECHARGE,Recharge amount not reflected,HIGH,RESOLVED
CP003300,C000074,2026-01-13,NETWORK,Slow internet,CRITICAL,RESOLVED
CP003301,C000561,2026-05-24,RECHARGE,Recharge amount not reflected,LOW,RESOLVED
CP003302,C000926,2026-06-03,RECHARGE,Recharge failed,CRITICAL,OPEN
CP003303,C000548,2026-08-03,NETWORK,Slow internet,CRITICAL,IN_PROGRESS
CP003304,C000074,2026-06-10,SIM,SIM activation issue,CRITICAL,CLOSED
CP003305,C000426,2026-09-11,OTHER,Other issue,MEDIUM,IN_PROGRESS
CP003306,C000793,2026-05-30,SIM,SIM activation issue,MEDIUM,IN_PROGRESS
CP003307,C000600,2026-04-04,PLAN,Plan activation issue,CRITICAL,RESOLVED
CP003308,C000904,2026-02-09,RECHARGE,Recharge issue,MEDIUM,CLOSED
CP003309,C000538,2025-10-04,OTHER,Other issue,HIGH,OPEN
CP003310,C000030,2026-07-31,RECHARGE,Recharge amount not reflected,CRITICAL,OPEN
CP003311,C000542,2026-04-04,RECHARGE,Recharge failed,MEDIUM,IN_PROGRESS
CP003312,C000670,2026-09-19,NETWORK,Network issue,HIGH,IN_PROGRESS
CP003313,C000630,2026-02-18,PLAN,Plan benefits not received,HIGH,CLOSED
CP003314,C000757,2026-01-13,RECHARGE,Recharge amount not reflected,MEDIUM,CLOSED
CP003315,C000228,2026-07-05,BILLING,Incorrect bill amount,LOW,RESOLVED
CP003316,C000664,2026-02-06,RECHARGE,Recharge failed,MEDIUM,CLOSED
CP003317,C000567,2026-04-26,OTHER,Service related issue,MEDIUM,CLOSED
CP003318,C000897,2025-12-22,SIM,SIM replacement request,MEDIUM,CLOSED
CP003319,C000184,2026-03-29,SIM,SIM activation issue,MEDIUM,OPEN
CP003320,C000615,2026-01-20,NETWORK,Network issue,LOW,RESOLVED
CP003321,C000707,2026-01-25,RECHARGE,Recharge issue,HIGH,CLOSED
CP003322,C000300,2025-11-03,NETWORK,Slow internet,CRITICAL,OPEN
CP003323,C000698,2026-02-03,OTHER,General complaint,MEDIUM,OPEN
CP003324,C000476,2026-03-12,NETWORK,Poor network coverage,LOW,OPEN
CP003325,C000404,2026-02-26,PLAN,Plan activation issue,MEDIUM,RESOLVED
CP003326,C000892,2026-05-04,BILLING,Billing issue,HIGH,IN_PROGRESS
CP003327,C000389,2025-12-05,PLAN,Plan related query,LOW,IN_PROGRESS
CP003328,C000857,2026-02-02,SIM,SIM replacement request,MEDIUM,OPEN
CP003329,C000379,2026-03-20,SIM,SIM activation issue,CRITICAL,RESOLVED
CP003330,C000327,2026-02-10,RECHARGE,Recharge amount not reflected,CRITICAL,IN_PROGRESS
CP003331,C000061,2025-12-24,OTHER,Service related issue,MEDIUM,RESOLVED
CP003332,C000298,2026-09-03,RECHARGE,Recharge issue,MEDIUM,OPEN
CP003333,C000070,2026-06-01,SIM,SIM replacement request,MEDIUM,CLOSED
CP003334,C000236,2025-12-22,RECHARGE,Recharge amount not reflected,MEDIUM,OPEN
CP003335,C000866,2026-03-19,NETWORK,Poor network coverage,HIGH,IN_PROGRESS
CP003336,C000802,2026-03-12,SIM,SIM not working,MEDIUM,IN_PROGRESS
CP003337,C000655,2026-05-19,PLAN,Plan related query,MEDIUM,RESOLVED
CP003338,C000004,2025-11-19,BILLING,Incorrect bill amount,MEDIUM,RESOLVED
CP003339,C000436,2025-11-08,BILLING,Incorrect bill amount,MEDIUM,CLOSED
CP003340,C000264,2026-03-22,PLAN,Plan related query,MEDIUM,IN_PROGRESS
CP003341,C000203,2026-03-25,NETWORK,Internet not working,MEDIUM,RESOLVED
CP003342,C000433,2025-10-11,RECHARGE,Recharge amount not reflected,MEDIUM,IN_PROGRESS
CP003343,C000983,2026-02-20,BILLING,Unexpected charge,CRITICAL,IN_PROGRESS
CP003344,C000716,2026-02-27,OTHER,Service related issue,LOW,RESOLVED
CP003345,C000863,2026-02-19,BILLING,Billing issue,HIGH,OPEN
CP003346,C000179,2026-04-02,OTHER,Other issue,MEDIUM,IN_PROGRESS
CP003347,C000081,2026-05-11,OTHER,Other issue,HIGH,RESOLVED
CP003348,C000877,2026-04-28,RECHARGE,Recharge issue,CRITICAL,IN_PROGRESS
CP003349,C000615,2025-12-16,OTHER,Service related issue,MEDIUM,IN_PROGRESS
CP003350,C000102,2026-07-19,RECHARGE,Recharge amount not reflected,MEDIUM,OPEN
CP003351,C000320,2026-06-07,RECHARGE,Recharge amount not reflected,LOW,CLOSED
CP003352,C000535,2026-08-23,NETWORK,Internet not working,MEDIUM,CLOSED
CP003353,C000491,2025-12-05,OTHER,Service related issue,CRITICAL,RESOLVED
CP003354,C000057,2026-01-18,PLAN,Plan related query,CRITICAL,IN_PROGRESS
CP003355,C000621,2026-04-27,RECHARGE,Recharge amount not reflected,MEDIUM,OPEN
CP003356,C000958,2026-08-27,NETWORK,Internet not working,CRITICAL,OPEN
CP003357,C000616,2025-11-12,BILLING,Incorrect bill amount,CRITICAL,OPEN
CP003358,C000327,2025-11-17,OTHER,Other issue,MEDIUM,OPEN
CP003359,C000075,2026-05-11,PLAN,Plan benefits not received,HIGH,RESOLVED
CP003360,C000296,2026-09-03,OTHER,Other issue,MEDIUM,OPEN
CP003361,C000689,2026-05-15,OTHER,General complaint,HIGH,OPEN
CP003362,C000602,2025-10-09,SIM,SIM activation issue,LOW,RESOLVED
CP003363,C000509,2026-07-15,NETWORK,Internet not working,MEDIUM,CLOSED
CP003364,C000865,2026-09-13,BILLING,Unexpected charge,CRITICAL,OPEN
CP003365,C000238,2026-07-17,PLAN,Plan related query,HIGH,IN_PROGRESS
CP003366,C000985,2026-06-01,RECHARGE,Recharge amount not reflected,MEDIUM,IN_PROGRESS
CP003367,C000748,2026-04-01,PLAN,Plan activation issue,MEDIUM,RESOLVED
CP003368,C000390,2026-09-03,OTHER,Service related issue,MEDIUM,RESOLVED
CP003369,C000130,2026-06-09,NETWORK,Network issue,HIGH,RESOLVED
CP003370,C000663,2026-02-04,BILLING,Billing issue,LOW,RESOLVED
CP003371,C000127,2026-01-30,BILLING,Billing issue,MEDIUM,RESOLVED
CP003372,C000053,2025-10-15,RECHARGE,Recharge issue,LOW,OPEN
CP003373,C000129,2026-04-21,BILLING,Unexpected charge,MEDIUM,IN_PROGRESS
CP003374,C000809,2026-01-08,SIM,SIM replacement request,LOW,OPEN
CP003375,C000526,2026-05-07,BILLING,Incorrect bill amount,MEDIUM,IN_PROGRESS
CP003376,C000988,2026-07-15,SIM,SIM not working,MEDIUM,OPEN
CP003377,C000616,2025-11-15,PLAN,Plan related query,CRITICAL,RESOLVED
CP003378,C000453,2026-01-09,RECHARGE,Recharge failed,MEDIUM,OPEN
CP003379,C000733,2026-07-16,PLAN,Plan activation issue,CRITICAL,IN_PROGRESS
CP003380,C000721,2026-01-18,PLAN,Plan benefits not received,LOW,RESOLVED
CP003381,C000696,2026-07-09,NETWORK,Slow internet,MEDIUM,OPEN
CP003382,C000941,2026-02-18,PLAN,Plan related query,MEDIUM,IN_PROGRESS
CP003383,C000919,2026-06-19,RECHARGE,Recharge issue,LOW,RESOLVED
CP003384,C000205,2026-09-04,SIM,SIM activation issue,MEDIUM,CLOSED
CP003385,C000121,2026-05-28,RECHARGE,Recharge issue,LOW,OPEN
CP003386,C000851,2026-03-03,NETWORK,Internet not working,CRITICAL,RESOLVED
CP003387,C000607,2025-11-29,BILLING,Billing issue,CRITICAL,RESOLVED
CP003388,C000737,2026-09-19,SIM,SIM activation issue,CRITICAL,RESOLVED
CP003389,C000785,2025-12-26,NETWORK,Poor network coverage,LOW,IN_PROGRESS
CP003390,C000937,2026-08-25,NETWORK,Poor network coverage,MEDIUM,RESOLVED
CP003391,C000175,2026-06-05,OTHER,General complaint,MEDIUM,RESOLVED
CP003392,C000606,2026-07-14,OTHER,Service related issue,MEDIUM,CLOSED
CP003393,C000680,2026-06-23,OTHER,Other issue,LOW,RESOLVED
CP003394,C000679,2025-12-28,NETWORK,Network issue,LOW,IN_PROGRESS
CP003395,C000494,2026-04-04,PLAN,Plan benefits not received,CRITICAL,IN_PROGRESS
CP003396,C000863,2026-06-04,NETWORK,Slow internet,MEDIUM,CLOSED
CP003397,C000449,2026-02-18,BILLING,Incorrect bill amount,LOW,OPEN
CP003398,C000580,2025-11-29,OTHER,General complaint,CRITICAL,RESOLVED
CP003399,C000021,2026-02-02,NETWORK,Poor network coverage,HIGH,IN_PROGRESS
CP003400,C000922,2026-09-10,NETWORK,Network issue,MEDIUM,RESOLVED
CP003401,C000865,2026-03-20,OTHER,Other issue,CRITICAL,RESOLVED
CP003402,C000985,2026-01-09,NETWORK,Network issue,HIGH,RESOLVED
CP003403,C000276,2025-11-02,BILLING,Incorrect bill amount,LOW,OPEN
CP003404,C000414,2026-01-26,NETWORK,Internet not working,HIGH,OPEN
CP003405,C000181,2026-09-09,NETWORK,Network issue,LOW,RESOLVED
CP003406,C000788,2026-03-17,OTHER,Other issue,LOW,IN_PROGRESS
CP003407,C000807,2026-03-22,BILLING,Unexpected charge,CRITICAL,OPEN
CP003408,C000727,2026-01-12,PLAN,Plan benefits not received,LOW,RESOLVED
CP003409,C000128,2026-09-20,RECHARGE,Recharge issue,MEDIUM,OPEN
CP003410,C000018,2026-05-06,BILLING,Unexpected charge,LOW,OPEN
CP003411,C000338,2025-10-20,RECHARGE,Recharge issue,LOW,OPEN
CP003412,C000910,2026-04-21,RECHARGE,Recharge issue,MEDIUM,IN_PROGRESS
CP003413,C000048,2026-01-24,PLAN,Plan activation issue,MEDIUM,RESOLVED
CP003414,C000421,2026-09-07,NETWORK,Poor network coverage,CRITICAL,IN_PROGRESS
CP003415,C000199,2026-06-26,NETWORK,Poor network coverage,HIGH,OPEN
CP003416,C000502,2026-02-14,SIM,SIM not working,MEDIUM,OPEN
CP003417,C000326,2025-12-28,PLAN,Plan related query,MEDIUM,IN_PROGRESS
CP003418,C000918,2026-07-24,RECHARGE,Recharge failed,MEDIUM,OPEN
CP003419,C000306,2026-01-31,SIM,SIM not working,HIGH,OPEN
CP003420,C000869,2025-12-25,OTHER,Other issue,LOW,RESOLVED
CP003421,C000018,2026-02-07,NETWORK,Network issue,CRITICAL,CLOSED
CP003422,C000713,2026-03-07,OTHER,Other issue,MEDIUM,OPEN
CP003423,C000239,2025-12-29,SIM,SIM not working,HIGH,IN_PROGRESS
CP003424,C000792,2025-11-24,PLAN,Plan activation issue,HIGH,CLOSED
CP003425,C000950,2025-09-27,NETWORK,Slow internet,HIGH,CLOSED
CP003426,C000711,2025-11-13,NETWORK,Slow internet,LOW,CLOSED
CP003427,C000027,2026-01-31,OTHER,Service related issue,MEDIUM,OPEN
CP003428,C000144,2026-03-31,SIM,SIM not working,CRITICAL,OPEN
CP003429,C000179,2026-02-19,NETWORK,Internet not working,LOW,CLOSED
CP003430,C000847,2026-05-26,NETWORK,Poor network coverage,LOW,OPEN
CP003431,C000705,2026-08-16,RECHARGE,Recharge amount not reflected,HIGH,OPEN
CP003432,C000043,2025-11-09,OTHER,General complaint,LOW,IN_PROGRESS
CP003433,C000896,2026-07-24,NETWORK,Network issue,CRITICAL,IN_PROGRESS
CP003434,C000330,2026-01-29,PLAN,Plan related query,MEDIUM,CLOSED
CP003435,C000115,2025-11-11,OTHER,General complaint,MEDIUM,RESOLVED
CP003436,C000554,2026-03-22,SIM,SIM not working,HIGH,OPEN
CP003437,C000737,2026-07-05,BILLING,Unexpected charge,MEDIUM,RESOLVED
CP003438,C000339,2026-07-22,OTHER,Other issue,CRITICAL,IN_PROGRESS
CP003439,C000432,2026-07-29,RECHARGE,Recharge failed,CRITICAL,IN_PROGRESS
CP003440,C000982,2026-07-13,SIM,SIM activation issue,LOW,OPEN
CP003441,C000586,2025-10-24,OTHER,Service related issue,HIGH,RESOLVED
CP003442,C000616,2026-08-29,BILLING,Incorrect bill amount,HIGH,OPEN
CP003443,C000413,2026-04-04,BILLING,Unexpected charge,MEDIUM,OPEN
CP003444,C000796,2025-09-30,NETWORK,Network issue,MEDIUM,IN_PROGRESS
CP003445,C000207,2026-08-08,OTHER,Other issue,CRITICAL,OPEN
CP003446,C000388,2025-11-05,OTHER,General complaint,MEDIUM,CLOSED
CP003447,C000415,2026-01-20,NETWORK,Internet not working,MEDIUM,OPEN
CP003448,C000166,2026-04-09,PLAN,Plan related query,CRITICAL,CLOSED
CP003449,C000920,2026-01-19,NETWORK,Internet not working,LOW,RESOLVED
CP003450,C000571,2026-03-06,RECHARGE,Recharge amount not reflected,LOW,RESOLVED
CP003451,C000787,2026-02-08,NETWORK,Poor network coverage,LOW,OPEN
CP003452,C000160,2026-01-10,SIM,SIM replacement request,CRITICAL,CLOSED
CP003453,C000095,2026-04-06,BILLING,Incorrect bill amount,MEDIUM,OPEN
CP003454,C000968,2026-06-14,SIM,SIM not working,MEDIUM,OPEN
CP003455,C000002,2025-12-30,SIM,SIM replacement request,MEDIUM,IN_PROGRESS
CP003456,C000922,2026-02-23,OTHER,Service related issue,CRITICAL,IN_PROGRESS
CP003457,C000199,2026-05-31,RECHARGE,Recharge amount not reflected,HIGH,RESOLVED
CP003458,C000980,2026-04-22,BILLING,Billing issue,MEDIUM,RESOLVED
CP003459,C000905,2026-01-29,SIM,SIM replacement request,CRITICAL,CLOSED
CP003460,C000111,2026-06-13,SIM,SIM not working,MEDIUM,RESOLVED
CP003461,C000798,2026-02-27,SIM,SIM not working,CRITICAL,CLOSED
CP003462,C000877,2026-01-12,RECHARGE,Recharge failed,MEDIUM,CLOSED
CP003463,C000866,2025-11-29,RECHARGE,Recharge issue,MEDIUM,OPEN
